"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MTSP-HERA","OR-JACKSON","40","4","4","38720","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","5","5","41840","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","6","6","44920","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","7","7","48040","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","8","8","51120","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","1","1","30510","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","2","2","34875","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","3","3","39240","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","4","4","43560","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","5","5","47070","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","6","6","50535","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","7","7","54045","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","8","8","57510","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","1","1","33900","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","2","2","38750","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","3","3","43600","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","4","4","48400","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","5","5","52300","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","6","6","56150","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","7","7","60050","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","8","8","63900","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","1","1","37290","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","2","2","42625","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","3","3","47960","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","4","4","53240","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","5","5","57530","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","6","6","61765","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","7","7","66055","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","8","8","70290","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","1","1","40680","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","2","2","46500","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","3","3","52320","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","4","4","58080","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","5","5","62760","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","6","6","67380","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","7","7","72060","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","8","8","76680","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","1","1","47460","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
